InvoiceLineID,country,cancelled,name,orgID,currency,salesman,validInvoice,InvoiceID,LineNum,Edition,ValidFrom,ValidTo,Amount,Tax,IsTransferrable,Renewed,Computers,numberTransferable,numberStandard,ComputersToRenew
1487,New Zealand,1,UMR Research Ltd (NZ),5fc24ed7-17fa-48e6-894b-00ab3caaff54,NZD,,0,ca9b1ec8-1c59-44d2-aecf-473c19cc0d80,0,P,1378857600000,1410393600000,6297,0,0,0,3,0,0,
1488,New Zealand,0,Insight Engine,7976fbe6-a6d8-4cd8-a23c-0bdb6ab93e82,NZD,,1,4bf27548-4c36-4189-a694-a6ab52e0b2f5,0,P,1373414400000,1404950400000,2099,0,0,1,1,0,1,
1489,Australia,0,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,1,d8e03be3-e90b-4a6f-b659-1394d368a896,0,P,1378598400000,1410134400000,8094.6000000000004,735.87,0,1,8,0,8,
1490,United Kingdom,1,Kadence - UK,2c5274f5-e8d1-4d08-8aa4-fbbeac82ce01,GBP,,0,b6b9b79e-ed1c-4bf6-ba14-aca69f206de6,0,P,1373414400000,1404950400000,2997,0,1,0,1,0,0,
1491,Australia,0,HIM Australia,4aebd372-dbbf-4673-85ac-8e11fd12b3ba,AUD,704,1,bacebd70-cfc4-4024-b655-3167336e50ac,0,P,1378944000000,1410480000000,1499,136.27000000000001,0,1,1,0,1,
1492,New Zealand,0,The Warehouse Limited,bc97fada-2850-486a-be97-e4176697adec,NZD,704,0,fc955aac-61eb-4f50-ad8d-13f498459c9f,0,P,1373500800000,1403049600000,0,0,0,1,1,0,0,
1493,United States,0,AMG-Research,3ce60a77-48ee-4d59-923c-c3fcbf7121b1,USD,,1,29df8bcf-9a13-4250-be3d-2e56aea8e7dc,0,P,1373587200000,1405123200000,1499,0,0,1,1,0,1,
1494,Australia,0,McNair Ingenuity,59520db9-940f-409b-bed3-607a8b80c21d,AUD,,1,b0e4073d-5241-4780-a0e6-16bbbca148dc,0,P,1373587200000,1405123200000,1499,136.27000000000001,1,1,1,1,0,
1495,Singapore,1,The Nielsen Company (Singapore) Principal Pte Ltd,f3e9f9a1-b695-4e19-b537-c08ea81df7c1,USD,,0,2157ddd0-e4f0-4df4-9c77-5d7c633fd567,0,P,1370390400000,1401926400000,1499,0,0,0,1,0,0,
1496,Singapore,0,The Nielsen Company (Singapore) Principal Pte Ltd,f3e9f9a1-b695-4e19-b537-c08ea81df7c1,USD,,1,3b23a576-b69d-4120-a046-9016d31d4415,0,P,1370390400000,1401926400000,1499,0,0,1,1,0,1,
1497,United States,0,Crimson Marketing,bd9397e4-e47e-4e6d-8d76-0e61cd726175,USD,,0,c6738789-aa6f-426f-bb4c-6977d57672c0,0,P,1373846400000,1405382400000,0,0,0,1,1,0,0,
1498,Australia,1,UltraFeedback,e7d09ddb-6de3-449d-8d1a-f3d6ed9c59a7,AUD,4,0,9e74c744-c042-4479-9842-f24748615ff7,0,P,1379376000000,1410912000000,1499,136.27000000000001,0,0,1,0,0,
1499,Australia,0,Research Solutions,cb5ee5f1-ff20-4fdb-b79d-0abfeb681254,AUD,,1,e43bef76-6de5-4a2c-8ca7-a3ee94711304,0,P,1379376000000,1410912000000,1499,136.27000000000001,0,1,1,0,1,
1500,Dominican Republic,0,Newlink Group,bbf2f00e-ccad-45a3-ae5a-1761700278ff,USD,,1,4b7b65f8-c13a-477d-b5c0-2c07dd0cb995,0,P,1373932800000,1400284800000,1251.73,0,0,1,1,0,1,
1501,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,c4cde787-09c0-4ff7-8235-2506619e2a09,0,P,1373932800000,1394928000000,797.83000000000004,72.530000000000001,0,1,1,0,1,
1502,Australia,1,Sugarloaf Studio,13d06541-16c0-4a9f-b812-549422878bd8,AUD,,0,cf03a1b0-7055-4ab4-833f-4314c444b392,0,P,1379462400000,1410998400000,1499,136.27000000000001,0,0,1,0,0,
1503,Australia,0,ADP - Australia,e62451b8-c401-4ba6-9ada-63091162f595,AUD,704,1,b796e10f-82ab-4e3c-8417-7f366e733547,0,P,1379548800000,1411084800000,1499,136.27000000000001,0,1,1,0,1,
1504,Australia,1,SEEK 0,afb68995-3719-4293-93a8-fd4d0b627f99,AUD,704,0,fc8ea762-62eb-4a7c-b405-f1ea0633c853,0,P,1379635200000,1411171200000,2998,272.55000000000001,0,0,2,0,0,
1505,Australia,0,Stollznow Research,aa48a418-a9bd-4f03-980a-15a16fb59d25,AUD,,1,490047e9-e6a9-4c39-9bcf-5110d18b7a67,0,P,1379635200000,1411171200000,2998,272.55000000000001,0,1,2,0,2,
1506,Australia,0,PwC - Australia,323dd4a9-3ab7-41a6-9519-524b7186aa1c,AUD,,1,326159c9-31f4-4701-934d-348d9a47baeb,0,P,1374451200000,1386201600000,558.14999999999998,50.740000000000002,0,1,1,0,1,
1507,Australia,0,ANZ Market Research,e036bc49-a5b6-40bf-909d-285c11728750,AUD,627,1,b4df3140-7f56-4a48-ac85-0e0e707a525c,0,P,1374451200000,1405987200000,1349.0999999999999,122.65000000000001,0,1,1,0,1,
1508,United States,0,National Geographic Society,dd0af7f2-0cdf-49ea-b2e0-f276f9e8347d,USD,,1,32d535f0-438c-4176-8c90-e050234596db,0,P,1379376000000,1410912000000,1499,0,0,1,2,0,2,
1509,Australia,0,Commonwealth Bank - Customer Insights and Analytics,7db6be6d-a86e-4be2-8383-fe58b9bc38f7,AUD,704,1,97e162b3-811e-44e9-aa43-2c6b285b9d98,0,P,1374537600000,1396051200000,1021.91,92.900000000000006,0,1,1,0,1,
1510,Australia,0,Directional Insights,a5c6834e-43a8-41f9-a301-2c6841aaad58,AUD,,1,1bbe22e8-1f76-4988-80d9-65a71090cf1e,0,P,1374624000000,1406160000000,1499,136.27000000000001,0,1,1,0,1,
1511,Australia,0,Vodafone - Australia,5d684b88-b0b2-4663-8808-ea493cd565a7,AUD,,1,58006fa2-eca2-45dc-bebd-c659af01619a,0,P,1374710400000,1406246400000,1499,136.27000000000001,0,1,1,0,1,
1512,Australia,0,QBE,c51e214c-dc6b-4d9a-a1ba-e1b31f731ae7,AUD,704,1,bc25f048-ccd5-4b69-8f71-e04092eae5ce,0,P,1380240000000,1411776000000,2998,272.55000000000001,0,1,3,0,3,
1513,Australia,0,Patterson Research Group,bce9c959-1b34-4ea2-a1f6-1a87cf903c53,AUD,,1,d3366c8a-edb8-4c03-9f89-e718af19e227,0,P,1377907200000,1409443200000,4497,408.81999999999999,0,1,3,0,3,
1514,United States,0,OpinionPath LLC,c4421b7c-1458-4a78-a46f-6971de0731df,USD,4,1,b0da3a3c-8f1a-48b9-9465-dfcafa40334c,0,P,1380499200000,1412035200000,1499,0,0,1,1,0,1,
1515,Australia,1,Wrigley - Australia,6fa106fb-dfdc-430f-9dad-86407ae4d821,AUD,4,0,0952cbbe-4940-43f6-8570-7172df412ab0,0,P,1380499200000,1412035200000,6745.5,613.23000000000002,0,0,5,0,0,
1516,Australia,0,OmniPoll Pty Ltd,6295cd9a-b137-48b0-9e0a-9b4e30293032,AUD,4,1,df4670ea-6a19-4065-9c72-e33146cd7c87,0,P,1375747200000,1407283200000,9443.7000000000007,858.51999999999998,0,1,7,0,7,
1517,Australia,1,NRMA,2f8ef931-eb49-4646-91f9-abc432f1e630,AUD,4,0,f2792f8b-27be-47ff-af61-4c3d94aeca34,0,P,1380844800000,1412380800000,4497,408.81999999999999,0,0,3,0,0,
1518,Singapore,1,Agility Research and Strategy - UAE,477ff392-004b-42df-beab-2e05fc95e0b9,USD,,0,8172df91-f19b-4873-ac6c-c45e451116b0,0,P,1380844800000,1412380800000,1499,0,0,0,1,0,0,
1519,Australia,0,Direction First,6649ca4c-e8b2-4b4e-b0ca-c8087123cb95,AUD,,1,c1a36d34-7641-4f56-9eac-51b6d524975c,0,P,1375660800000,1383609600000,377.56999999999999,34.32,0,1,1,0,1,
1520,Australia,1,Colmar Brunton Research - Australia,75cecd05-fa98-4d31-9310-bb0281be7cba,AUD,,0,9ec4ca0b-4f7d-49e1-ac3b-da07ee19e879,0,P,1381104000000,1412640000000,15589.6,1417.24,0,0,13,0,0,12
1521,Australia,1,Colmar Brunton Research - Australia,75cecd05-fa98-4d31-9310-bb0281be7cba,AUD,,0,9ec4ca0b-4f7d-49e1-ac3b-da07ee19e879,1,P,1381104000000,1412640000000,3597.5999999999999,327.05000000000001,1,0,1,0,0,
1522,Australia,0,Truth-Serum,96813e85-44fd-4d0b-bf4f-a5ed99a8d050,AUD,,1,4a0f81cf-0925-4843-8a9d-822505e84733,0,P,1381104000000,1412640000000,1499,136.27000000000001,0,1,1,0,1,
1523,Australia,1,Colmar Brunton Research - Australia,75cecd05-fa98-4d31-9310-bb0281be7cba,AUD,,0,40c2b659-7022-4c2e-8aac-a57e87bf0034,0,P,1381104000000,1412640000000,14390.4,1308.22,0,0,12,0,0,
1524,Australia,1,Colmar Brunton Research - Australia,75cecd05-fa98-4d31-9310-bb0281be7cba,AUD,,0,40c2b659-7022-4c2e-8aac-a57e87bf0034,1,P,1381104000000,1412640000000,3597.5999999999999,327.05000000000001,1,0,1,0,0,
1525,Australia,0,Toluna - Australia,99b47c29-c60c-49c1-b390-c80e6a499246,AUD,,1,f9ec0df8-b5a7-4ae2-a0db-7a07e2fa5452,0,P,1375747200000,1407283200000,1499,136.27000000000001,0,1,1,0,1,
1526,Australia,1,NAB,861abdec-6249-4769-9c37-5cb6f01e9a04,AUD,4,0,e1eed8ae-070a-4c2f-87c4-5618c7219db9,0,P,1378166400000,1409702400000,2998,272.55000000000001,0,0,2,0,0,
1527,Australia,1,NAB,861abdec-6249-4769-9c37-5cb6f01e9a04,AUD,4,0,e1eed8ae-070a-4c2f-87c4-5618c7219db9,1,P,1378166400000,1409702400000,8994,817.63999999999999,1,0,2,0,0,
1528,Australia,0,OmniPoll Pty Ltd,6295cd9a-b137-48b0-9e0a-9b4e30293032,AUD,4,1,8ce335d3-c928-434d-ab45-45f00b83ee70,0,P,1375833600000,1407283200000,1344.48,122.23,0,1,1,0,1,
1529,Australia,0,Research Now - Australia,9a25286e-a94a-4f9a-8fcf-4dd105d106db,AUD,,1,a3f7e503-8ba8-446e-8d10-745382e24e1f,0,P,1381276800000,1412812800000,4497,408.81999999999999,1,1,1,1,0,
1530,United Kingdom,0,Kadence - UK,2c5274f5-e8d1-4d08-8aa4-fbbeac82ce01,GBP,,1,bc24bd7e-5809-4823-8a9f-7c8c71aeeeab,0,P,1376265600000,1407801600000,2997,0,1,1,1,1,0,
1531,Australia,0,The Hoop Group,31c34c72-86d2-4304-a2ef-8889a749ec83,AUD,,1,4b01c4b0-9784-42de-bf54-925559fd9a06,0,P,1376006400000,1407542400000,1499,136.27000000000001,0,1,1,0,1,
1532,Australia,0,Sprout Research,2118bbdf-7aa9-4406-ae00-12e115ecb00b,AUD,,1,83ef48db-1a56-4bb8-a27b-22c0be7fefc0,0,P,1381449600000,1412985600000,1499,136.27000000000001,0,1,1,0,1,
1533,Netherlands,0,AnalitiQs,9fed4c76-ff97-4207-b67b-c00c247f9324,EUR,,0,347275fd-2e5d-4efb-bf4d-b0876aeb3bad,0,P,1376265600000,1407801600000,0,0,0,1,1,0,0,
1534,Australia,0,Newgate Research,538a923e-b72d-4f18-bee7-8b79cad41a7f,AUD,704,1,af9d55d6-d374-473d-877e-675fa22c9f26,0,P,1376265600000,1407801600000,1499,136.27000000000001,0,1,1,0,1,
1535,Australia,0,NAB,861abdec-6249-4769-9c37-5cb6f01e9a04,AUD,4,1,9c7ef761-775f-4a6a-8f49-e2b3c3d1493e,0,P,1378166400000,1409702400000,2998,272.55000000000001,0,0,2,0,2,0
1536,Australia,0,NAB,861abdec-6249-4769-9c37-5cb6f01e9a04,AUD,4,1,9c7ef761-775f-4a6a-8f49-e2b3c3d1493e,1,P,1378166400000,1409702400000,8994,817.63999999999999,1,0,2,2,0,0
1537,Australia,0,Qantas Airways,0403c80b-6303-4d95-bb07-d592d111948a,AUD,627,0,dbdef1f7-d9bb-4cb9-baa0-860a3946b41f,0,P,1376352000000,1404691200000,0,0,0,1,1,0,0,
1538,Australia,0,UMR Australia,283f52e8-ab8f-4081-997e-1fd4907d91d2,AUD,,1,ff6041ee-fa83-4fb0-bec7-8220012c717f,0,P,1376438400000,1404172800000,1317.4000000000001,119.76000000000001,0,1,1,0,1,
1539,Australia,0,Andrew Kelly Strategic Planning and Research (AKSPAR),1bfbe724-8e6a-4808-8b49-26f8bdb4ced2,AUD,,1,80649e98-a68d-47cf-b0e4-c25897e3f9c3,0,P,1378425600000,1409961600000,2998,272.55000000000001,0,1,2,0,2,6
1540,Australia,0,Andrew Kelly Strategic Planning and Research (AKSPAR),1bfbe724-8e6a-4808-8b49-26f8bdb4ced2,AUD,,0,80649e98-a68d-47cf-b0e4-c25897e3f9c3,1,P,1378425600000,1394064000000,0,0,0,0,-4,0,0,
1541,Netherlands,0,Conspicuous Holding BV,d5cfe4e7-deae-4776-b6ff-9904a8feb8a9,EUR,,0,af98f9d6-aaee-41ff-b2e1-1d8748358e41,0,P,1376438400000,1407974400000,0,0,0,1,1,0,0,
1542,Netherlands,0,Info 2 Action,8f867866-bea9-48f1-971c-52d82a766dc8,EUR,,0,0014b0a3-b243-410c-9bed-16364d74f748,0,P,1376524800000,1408060800000,0,0,0,1,1,0,0,
1543,United Kingdom,0,Bonamy Finch Ltd,c62af234-7449-4492-8c5b-a30e552e5044,GBP,312,1,fcccedc6-6588-4fc5-aa2e-ca7fc8c060a6,0,P,1376524800000,1408060800000,999,0,0,1,1,0,1,
1544,Netherlands,0,RMI fullservice marktonderzoek,8663fd73-aadb-4b22-86b8-81de0641fe55,EUR,4,0,c50e4467-06a3-4542-bb52-7ebc16e73317,0,P,1376524800000,1408060800000,0,0,0,1,1,0,0,
1545,Netherlands,0,QualiField,a9b0f166-c21b-4440-b56b-f3be8e6ebda7,EUR,,0,c193390c-62bd-433f-87b5-3ffa7b0e5f77,0,P,1376524800000,1408060800000,0,0,0,1,1,0,0,
1546,Australia,0,Blue Sculpture,c9eba4df-ae79-4fc3-856d-c3edb28116d5,AUD,4,1,9cf612fb-a299-4cfa-8902-889bd9e820ce,0,P,1381968000000,1413504000000,1499,136.27000000000001,0,1,1,0,1,
1547,Australia,0,BishopSmith,29edea7d-3ef5-4eb8-82d2-46f738bda749,AUD,704,1,dd32fbe5-8d46-4559-abc7-2d221f1d4d69,0,P,1376524800000,1408060800000,1499,136.27000000000001,0,1,1,0,1,
1548,Netherlands,0,RMI fullservice marktonderzoek,8663fd73-aadb-4b22-86b8-81de0641fe55,EUR,4,0,75b728df-ad3e-49dd-a163-d590d1141d67,0,P,1376611200000,1408060800000,0,0,0,1,1,0,0,
1549,Australia,1,Eli Lilly,3388511a-0e69-4d40-af4e-5c2d47e01fac,AUD,704,0,e5852edf-508d-45ea-b9bd-431b624a031c,0,P,1382140800000,1413676800000,2998,272.55000000000001,0,0,2,0,0,
1550,Australia,0,IRIS Research,eb2f4ddd-d8db-4d88-bb24-6a738cc602a6,AUD,,1,137b750f-4eee-408c-aca4-639a7334de94,0,P,1376870400000,1408406400000,1499,136.27000000000001,0,1,1,0,1,
1551,Australia,1,Ruby Cha Cha,c880038b-dcc4-4113-83bb-c9eafada3173,AUD,,0,f483a008-2857-4657-8ad6-152505852505,0,P,1382313600000,1413849600000,12141.9,1103.81,0,0,9,0,0,
1552,United States,1,Gen2 Advisors (account formerly Brand3Sixty),b8a40cde-abce-4a89-96a9-503091115ab5,USD,4,0,6aa56996-1e50-43ec-baff-d4dee23f6ecb,0,P,1382313600000,1413849600000,9443.7000000000007,0,0,0,7,0,0,
1553,New Zealand,0,UMR Research Ltd (NZ),5fc24ed7-17fa-48e6-894b-00ab3caaff54,NZD,,1,662c45e5-2c1a-40e9-9025-3bcafa6ac018,0,P,1378857600000,1410393600000,6297,0,0,1,3,0,3,
1554,United States,0,Phoenix Marketing International,96b9953f-d76f-4ae8-b642-d9b13678768c,USD,4,0,1612012a-3b00-4eee-97f3-d32291e01f9d,0,P,1376956800000,1408492800000,0,0,0,1,3,0,0,
1555,Netherlands,0,Marketing Information Consultancy & Research Applications,c05f1582-698e-455b-8e2e-039883ae7cfe,EUR,,0,dec798fb-73b2-4a0b-bab4-f2dbd88dac4d,0,P,1376956800000,1408492800000,0,0,0,1,1,0,0,
2555,Netherlands,0,Brand Loyalty International B.V.,863a30cf-5e99-437c-8df2-f5ba25cff944,EUR,,0,537b51a5-72b1-4b4f-8c7f-a27ebb01520d,0,P,1376956800000,1408492800000,0,0,0,1,1,0,0,
2556,United States,0,Schmidt Consulting Services,95b2b83f-08e5-4f24-897f-fa8b0aadba5e,USD,,1,5065d8dd-517f-4a19-a18c-9daadd589089,0,P,1376956800000,1408492800000,1499,0,0,1,1,0,1,
2557,Australia,0,Pernod Ricard Australia (Pernod Ricard Winemakers Pty Ltd),c5564d1b-1c4b-4738-93fb-29841381750d,AUD,,1,46142f92-026e-4b4f-ab91-f32d98e056c4,0,P,1376956800000,1393286400000,775.65999999999997,70.510000000000005,0,1,1,0,1,
2558,United States,0,Harris Interactive - US,53f7a301-3b24-483d-9b50-c7b837a6da72,USD,,1,548f5b66-b2c3-4ecf-b75f-e968aa11d89f,0,P,1377043200000,1408579200000,1499,0,0,1,1,0,1,
2559,United Kingdom,0,Kubi Kalloo,f025330a-9024-45bf-b6bf-f18e1b7487fc,GBP,704,1,055ff688-1610-4046-9792-138f6899c358,0,P,1382313600000,1413849600000,2997,0,0,1,3,0,3,
2560,Australia,1,Insight Enterprises Australia P/L (on behalf of PTV),a469acb2-53c3-4b12-8726-a7e774877394,AUD,704,0,87c7554f-614d-458f-82b1-ad8929dd1c01,0,P,1377129600000,1408665600000,1499,136.27000000000001,0,0,1,0,0,
2561,Australia,0,Insight Enterprises Australia P/L (on behalf of PTV),a469acb2-53c3-4b12-8726-a7e774877394,AUD,704,1,50ae2607-d173-4616-b7f1-1695dbc0fa65,0,P,1377129600000,1408665600000,1499,136.27000000000001,0,0,1,0,1,0
2562,Australia,0,OmnicomMediaGroup,b8f57a47-cd48-4212-a72c-7a114535b4a6,AUD,,1,b116f7e0-007a-4df3-8735-e9ab1673fc60,0,P,1381968000000,1413504000000,8094.6000000000004,735.87,0,1,8,0,8,
2563,Netherlands,0,Jungle Minds,b4b49500-4fee-40b1-b07e-6cdde6bfdb9f,EUR,,0,c7c886d6-7fb0-466d-a460-660563ee57b3,0,P,1377129600000,1408665600000,0,0,0,1,1,0,0,
2564,Netherlands,0,BuningAdvies,e2b60353-bbf6-4dce-b870-4aadfa7f3f82,EUR,,0,2a29a5bf-7fd1-4cb2-a840-2385a59ceb27,0,P,1377129600000,1408665600000,0,0,0,1,1,0,0,
2565,Netherlands,0,Marketing and Sensory Research,7e62ca4d-feb9-470d-8108-fab88210bd95,EUR,,0,27164d0e-de42-4622-9aa8-0511c6c9d491,0,P,1377129600000,1408665600000,0,0,0,1,1,0,0,
2566,United States,1,VDC Research,1bbb213c-f767-4de2-8c5c-f4b82170c7c9,USD,4,0,899402fe-72ae-4a3e-a11c-4674724818bc,0,P,1382572800000,1414108800000,4497,0,1,0,1,0,0,
2567,Netherlands,0,Check your Service,2f9c58c8-7d87-44a3-a3c8-5ae5595247e5,EUR,,0,bbd78032-f044-4b6a-beb7-d672f44b4768,0,P,1377216000000,1408752000000,0,0,0,1,1,0,0,
2568,Australia,0,EMRS,9fb04c8c-49e5-4ced-b1c5-450fe703e876,AUD,,1,52ed007b-2bd4-48f6-9065-0b2c4a96cd53,0,P,1377475200000,1407196800000,1411.79,128.34,0,1,1,0,1,
2569,Netherlands,0,NL-Eyes,b678d89d-028d-41bc-a71a-eafc1c979327,EUR,,0,fae06eb3-c534-4d41-b26f-49ee13a5c7f7,0,P,1377475200000,1409011200000,0,0,0,1,1,0,0,
2570,Australia,0,Metrix Consulting,f6049231-c62b-4bfe-a08a-5e0e8bb8f814,AUD,,1,6e884552-0e5e-4a1d-b02c-b0b7ede0daec,0,P,1377561600000,1404172800000,1896.0699999999999,172.37000000000001,0,1,2,0,2,
2571,Netherlands,0,BMOOO,7e7c473e-b11f-4b45-a561-abfe9bd75fbf,EUR,,0,46f6c737-3dc5-4795-b868-8aafb1903d48,0,P,1377561600000,1409097600000,0,0,0,1,1,0,0,
2572,India,1,pvalue analytics,dee193a6-6ac6-4798-a5cd-cede94342550,USD,,0,a25fdf3d-0464-494e-b3fb-026e7a7cb92e,0,P,1383004800000,1414540800000,2998,0,0,0,2,0,0,
2573,Australia,0,ACA Research,8f12a495-7b41-4169-a246-4141f15895a9,AUD,,1,2b2d49d2-8cfc-4a77-97cc-21d5c3a36efe,0,P,1383004800000,1414540800000,2998,272.55000000000001,0,1,2,0,2,
2574,United Kingdom,1,Samsung Electronics UK Ltd,b9cdaf8c-dcca-4e71-b9b3-3e85dc0de1b7,GBP,4,0,82533308-32f5-406a-8d9e-3ba3177a3bb0,0,P,1377648000000,1410739200000,999,0,0,0,1,0,0,
2575,United Kingdom,1,Samsung Electronics UK Ltd,b9cdaf8c-dcca-4e71-b9b3-3e85dc0de1b7,GBP,4,0,0504ad50-94a2-443e-b27d-a0daa8391aa4,0,P,1377648000000,1410739200000,999,0,0,0,1,0,0,
2576,Australia,0,"La Trobe University, Centre for Sport and Social Impact",3c3884c9-9fce-467a-b0eb-8fee0b51f8c5,AUD,704,1,6cdb7dbf-9a15-439d-a0a4-5a68bd67da62,0,P,1383091200000,1414627200000,2998,272.55000000000001,0,1,2,0,2,
2577,United States,0,Schmidt Consulting Services,95b2b83f-08e5-4f24-897f-fa8b0aadba5e,USD,,0,11c234f3-b288-4837-84c6-6227c7565d44,0,P,1377648000000,1408492800000,0,0,0,1,1,0,0,
2578,Netherlands,0,The Choice,7d31c246-f282-4227-824d-dcbda6b37008,EUR,,0,2cb03ae1-9494-4093-98bc-5ffe8f9d96ed,0,P,1377734400000,1409270400000,0,0,0,1,1,0,0,
2579,Netherlands,0,OP&P Product Research,39215c71-b50a-44e4-b35d-a2b703e101dc,EUR,,0,3c852393-a064-4a9f-8b0e-c2ebfea535f8,0,P,1377734400000,1409270400000,0,0,0,1,1,0,0,
2580,Singapore,1,OCBC Bank,fc6439af-73ac-4d81-8ffc-f1e3e0e5df20,USD,,0,99b4e946-a371-45f0-801c-b29aa0b39e57,0,P,1377734400000,1400112000000,1062.9500000000001,0,0,0,1,0,0,
2581,Netherlands,0,YoungWorks,11592fb9-5942-47f0-bcc2-619a192610f1,EUR,,0,15af5df3-ac8d-45cd-92ea-a33762f84a74,0,P,1377820800000,1409356800000,0,0,0,1,1,0,0,
2582,Netherlands,0,Brand Loyalty International B.V.,863a30cf-5e99-437c-8df2-f5ba25cff944,EUR,,0,4abb3ac8-5c33-4f42-857f-0172da385c21,0,P,1377820800000,1408492800000,0,0,0,1,1,0,0,
2583,United States,0,M/A/R/C Research,294f8ad3-8db4-46a6-bb3d-06201307dae8,USD,,1,49312fae-fde6-4b79-89bb-6a199760853f,0,P,1383264000000,1414800000000,2998,0,0,1,2,0,2,
2584,Australia,0,MEV Corp,0054c5d2-0b63-4200-b557-8b3ddf14a398,AUD,,0,135e5912-9ce8-49fd-a206-0d59ec24291e,0,P,1378166400000,1409270400000,0,0,0,1,1,0,0,
2585,Australia,0,Direction First,6649ca4c-e8b2-4b4e-b0ca-c8087123cb95,AUD,,1,62ec5109-a73a-4bfc-a29d-5c8f6824414a,0,P,1383609600000,1415145600000,5996,545.09000000000003,0,1,4,0,4,
2586,Netherlands,0,Marketing and Sensory Research,7e62ca4d-feb9-470d-8108-fab88210bd95,EUR,,0,226d28af-d888-4fbb-8dc2-fde39f5a6126,0,P,1378252800000,1408665600000,0,0,1,1,1,0,0,
2587,Australia,0,fiftyfive5,e826c81d-e9d2-431f-992f-acd7e6695ddf,AUD,4,1,34364c32-7dbb-4ddc-9891-160b7e6914b6,0,P,1378339200000,1410048000000,1356.49,123.31999999999999,0,1,1,0,1,
2588,Singapore,0,OCBC Bank,fc6439af-73ac-4d81-8ffc-f1e3e0e5df20,USD,,0,16ab96ee-aa6d-460e-a5bf-2333ee4a56e1,0,P,1378425600000,1400112000000,0,0,0,1,1,0,0,
2589,New Zealand,1,Vodafone - NZ,344369f7-0a28-4fb9-807c-f9dd66c2de0a,NZD,704,0,b2483d48-4b60-40ae-8f5e-48b3c982a542,0,P,1383868800000,1415404800000,4198,0,0,0,2,0,0,
2590,Australia,0,Qantas Airways,0403c80b-6303-4d95-bb07-d592d111948a,AUD,627,1,67612129-47ec-427c-a899-45a01f7e3f59,0,P,1378684800000,1404691200000,2223.5700000000002,202.13999999999999,0,1,2,0,2,
2591,Australia,0,NRMA,2f8ef931-eb49-4646-91f9-abc432f1e630,AUD,4,1,caef5efb-bd15-40d7-b7f7-0c3ee142423f,0,P,1380844800000,1412380800000,2998,272.55000000000001,0,1,2,0,2,
2592,Australia,1,Ruby Cha Cha,c880038b-dcc4-4113-83bb-c9eafada3173,AUD,,0,ef78891e-ee36-44c8-af2f-eb3c1d365752,0,P,1382313600000,1413849600000,6745.5,613.23000000000002,0,0,5,0,0,
2593,Netherlands,0,AnalitiQs,9fed4c76-ff97-4207-b67b-c00c247f9324,EUR,,0,24eace91-029a-4ae5-a641-0e1efaa5abe6,0,P,1378684800000,1407801600000,0,0,0,1,1,0,0,
2594,Australia,0,Derham Marketing Research Pty Ltd,b75bf572-26a8-40cf-9eee-5e41afbf79b9,AUD,,1,15a630e5-2a33-48b9-8c60-b18f3f69d689,0,P,1384128000000,1415664000000,1499,136.27000000000001,0,1,1,0,1,
2595,Australia,0,Raspberry innovation research and strategy,de8d2914-cd5d-4e53-8439-0bc3b8091bbe,AUD,,1,cb4f1f3b-5e4c-4474-b439-e1485c47ed4d,0,P,1378771200000,1410307200000,1499,136.27000000000001,0,1,1,0,1,
2596,Australia,1,Ruby Cha Cha,c880038b-dcc4-4113-83bb-c9eafada3173,AUD,,0,8b1b5dc3-5a97-4580-840a-826c335f19fc,0,P,1382313600000,1413849600000,5996,545.09000000000003,0,0,4,0,0,
2597,Canada,0,Probit Research - Canada,19a37755-2f45-4229-9057-017788b19903,AUD,,0,83f1c6ca-aa84-4aa3-ba3b-e0680e58f2ba,0,P,1378771200000,1410307200000,0,0,0,1,3,0,0,
2598,Canada,0,Fresh Squeezed Ideas,c2817453-806b-4075-b86a-507a9aaf87dd,USD,,0,e0981a90-ffba-4e3c-b088-3b3595c8da87,0,P,1378771200000,1410307200000,0,0,0,0,3,0,0,0
2599,Canada,0,Concerto Research inc.,b5e75a10-76ee-4361-87f2-28720902d00f,USD,,0,dd23a295-a884-4b23-99a2-ae452cbfb2f3,0,P,1378771200000,1410307200000,0,0,0,1,3,0,0,
2600,Canada,0,Advanis - Canada,ccf98e15-80ff-4ea1-9dc9-b2a37791547e,USD,,0,ded1f1f7-4189-47a4-9a3d-5f0d58d2b954,0,P,1378771200000,1410307200000,0,0,0,1,3,0,0,
2601,Canada,0,Generator,cce7e8e8-ed86-4e76-a423-6fceab755459,USD,,0,391963ab-3b6f-489d-a2f6-00a5ed1e9be4,0,P,1378771200000,1410307200000,0,0,0,1,3,0,0,
2602,Singapore,0,OCBC Bank,fc6439af-73ac-4d81-8ffc-f1e3e0e5df20,USD,,1,ec024538-6c7a-4e02-a75f-0d52709d4c93,0,P,1377734400000,1400112000000,1062.9500000000001,0,0,1,1,0,1,
2603,India,1,Snware Research Services Pvt Ltd,295875b2-406a-4cd4-bd56-39695f9f3cde,AUD,,0,ef3983e2-9097-45ee-8a32-fdbbe49c189a,0,P,1378857600000,1410393600000,1499,136.27000000000001,0,0,1,0,0,
